-0.05063    0.01615
-0.0653    0.0737
-0.01504    0.1416
0.03362    0.1936
0.06443    0.23701
0.13741    0.31632
0.22014    0.39336
0.31425    0.46026
0.37426    0.52589
0.44565    0.58401
0.52515    0.63981
0.58354    0.70801
0.63707    0.75755
0.69545    0.82839
0.73435    0.89587
0.77163    0.95536
0.78451    1.06148
0.79414    1.16219
0.79405    1.2467
0.79231    1.35491
